locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-5,0.7,2,41.17647059,1735.412836,-8199.873464,849.6950387,-409.2838894,-124.2182024,-825.684186,-2656.970719,-10262.87259,379.8916767,839.6574813,-1358.441501,-2230.399947,59.82,65.36655154,59.76398121,68.09792165,0,0.037751381,0.023362938,0.056001322
202,-5,0.7,2,41.91176471,1757.916249,-8219.09513,827.8479745,-441.1747443,-130.7403661,-881.8941052,-2759.40689,-9796.602684,395.3588943,596.262662,-1085.56191,-1599.599411,59.82,65.40376848,59.78805978,68.14162843,0,0.03721694,0.024078564,0.043706775
202,-5,0.7,2,42.64705882,1766,-8226,820,-478,-139,-941,-2873.771703,-9318.179257,404.8025942,355.4162811,-791.0328615,-956.0043375,59.82,65.45207688,59.8103308,68.16657834,0,0.048308402,0.022271026,0.024949913
202,-5,0.7,2,43.38235294,1599.027523,-8183.72997,835,-531.6052447,-161.9650343,-1009.292661,-2998,-8850,408,121,-480,-311,59.82,65.48138461,59.82963145,68.15945781,0,0.029307731,0.019300651,-0.007120529
202,-5,0.7,2,44.11764706,1402,-8086,850,-593,-186,-1094,-3218,-8292,308,-109,-44,391,59.82,65.50222393,59.85165578,68.08419858,0,0.020839315,0.022024327,-0.075259227
202,-5,0.7,2,44.85294118,1363.882209,-7791.27003,820,-648.7158404,-193.7177419,-1206.553409,-3146.718611,-7791.727741,532,-102.6135693,-74.74074074,580.4446249,59.82,65.51954416,59.87538211,67.95688019,0,0.017320228,0.02372633,-0.127318396
202,-5,0.7,2,45.58823529,1330,-7552,790,-699,-201,-1334,-2938.877334,-7273.758175,1092,-84.69675495,-151.5925926,730.3468977,59.82,65.53221026,59.89843458,67.80171138,0,0.012666098,0.023052465,-0.155168809
202,-5,0.7,2,46.32352941,1230.328103,-7586.626697,791.4671053,-739.6279746,-214.8886559,-1452.020997,-2603.480501,-6786.54596,1820,-57.11327398,-251.5,842.9801949,59.82,65.53908718,59.91843731,67.64290091,0,0.006876924,0.020002734,-0.158810467
202,-5,0.7,2,47.05882353,1078.180536,-7671.504525,795.5789474,-775.2962562,-234.5364157,-1568.001182,-2149.532446,-6378.545754,2548,-21.72684324,-351.4074074,920.6178933,59.82,65.54,59.93301445,67.50465754,0,0.000912821,0.014577136,-0.138243368
202,-5,0.7,2,47.79411765,938.942701,-7778.130091,801.9013158,-809.5664096,-258.4159677,-1694.480776,-1586.037501,-6098.212215,3108,19.59882039,-428.2592593,965.5333694,59.82,65.54,59.93979012,67.41119003,0,0,0.006775671,-0.093467515
202,-5,0.7,2,48.52941176,878,-7878,810,-846,-285,-1844,-922,-5994,3332,65,-459,980,59.810625,65.5509375,59.94,67.36151623,-0.009375,0.0109375,0.000209882,-0.049673802
202,-5,0.7,2,49.26470588,1035.111111,-7956.936354,825.2537738,-890.0400211,-313.523821,-2063.702939,1266.860376,-5994.620292,3295.23769,154.6162055,-29.46875,817.03125,59.7844043,65.58152832,59.94,67.31679507,-0.026220703,0.03059082,0,-0.044721155
202,-5,0.7,2,50,1326.888889,-8039.65652,854.1683664,-935.3894884,-349.0961962,-2323.926469,5157.653667,-5996.654112,3178.467172,290.9088493,915.5,458.5,59.76257813,65.60699219,59.94,67.27925416,-0.021826172,0.025463867,0,-0.037540918
202,-5,0.7,2,50.73529412,1484,-8156,898,-968,-399,-2522,8870.620125,-6000.360876,2971.963069,415.4970685,1860.46875,99.96875,59.76,65.59185185,59.94,67.25255854,-0.002578125,-0.015140336,0,-0.026695618
