locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
100,0,1.1,4,99.15254237,2605,-19892.15152,-724.8965517,-364,-755.5,-3378.093799,1102.528,-10917.79536,1673.6,-1743.213992,971.016,2957.91132,59.94,65.29695101,59.7,65.97354004,0.020164609,-0.089596243,-0.020164609,-0.006459961
100,0,1.1,4,100,4374,-6712,2638,284,-301,-4149,825.472,-11577.39499,2132.4,-1787.52015,1076.984,3266.067927,59.94,65.15623629,59.7,65.91645996,0,-0.140714721,0,-0.057080078
100,0,1.1,1,0,-1574.508115,-6333.722147,3549.896552,226.7650415,-1003.5,-3158.5,593.344,-12296.39641,2516.8,-1838.617538,1165.768,3590.483022,59.94,64.98699703,59.6755957,65.91,0,-0.169239264,-0.024404297,-0.006459961
100,0,1.1,1,0.847457627,-8428,-5992,3928,83,-1706,-2168,496,-13058,2678,-1906,1203,3896,59.94,64.81560128,59.64,65.91,0,-0.17139575,-0.035595703,0
100,0,1.1,1,1.694915254,-9934.491885,-3393.126338,-3387,-582.7650415,-1051.797229,-2534.799635,569.245,-13941.72061,2463,-2046.172403,1155.5,4184.157466,59.94,64.68495827,59.64,65.91,0,-0.130643008,0,0
100,0,1.1,1,2.542372881,-10536,-1108,-10702,-1162,316,-3347,724,-14902,2248,-2147,1108,4483,59.9315978,64.58320619,59.64,65.91,-0.008402198,-0.101752081,0,0
100,0,1.1,1,3.389830508,-1296,-13030,-6752,-60,2444,-4854,910.6315109,-16073.60559,2294.701299,-2136.319515,1232.105532,4845.989118,59.88494606,64.50398779,59.64,65.91,-0.04665174,-0.0792184,0,0
100,0,1.1,1,4.237288136,3661.297881,-12512,1698.829959,-133.1774106,1381.143759,-4749.016252,1296,-16780,2376,-2106,1383,5121,59.88,64.42278047,59.64,65.91,-0.004946061,-0.081207322,0,0
100,0,1.1,1,5.084745763,6424,-11994,8954,-258,-78,-4556,3710,-15480,2450,-1959,1419,5209,59.88,64.34,59.64,65.91,0,-0.082780466,0,0
100,0,1.1,1,5.93220339,7286,-13386,10708,-365,-689,-4350,2815.851348,-14965.6422,1807,-1882.290728,1448.231778,5458.371628,59.84510974,64.2323614,59.64,65.8553125,-0.034890264,-0.107638597,0,-0.0546875
100,0,1.1,1,6.779661017,3310,-10624,4738.303103,-770.0232507,-624.1488953,-4163.352254,970,-14754,1164,-1848,1487,5810,59.80952496,64.20075275,59.64,65.83072276,-0.035584779,-0.031608658,0,-0.024589742
100,0,1.1,1,7.627118644,-666,-7862,-1676,-1097,-474,-4063,-2266.788106,-15002.7931,1268.391939,-1969.705342,1583.493806,6266.211952,59.78357569,64.20872774,59.64,65.83829253,-0.025949271,0.007974992,0,0.007569769
100,0,1.1,1,8.474576271,-288.9197211,-8128,-2377.303103,-674,-18.35110471,-4666.5,-5264,-15494,1534,-2166,1753,6556,59.75900261,64.22419887,59.64,65.85272047,-0.024573081,0.015471133,0,0.014427939
100,0,1.1,1,9.322033898,778,-8394,-2634,-251,352,-5270,-6543.063243,-16318.2069,2516.99256,-2343.794658,2093.962598,6432.620409,59.73710035,64.24565574,59.64,65.87228844,-0.021902256,0.021456868,0,0.019567973
100,0,1.1,1,10.16949153,5864,-6596,3428,-348,-171,-4505,-7110,-16900,4042,-2447,2562,6119,59.71916355,64.27158794,59.64,65.89527831,-0.017936797,0.025932196,0,0.022989871
100,0,1.1,2,11.01694915,5066,-7168,4270,-504,-253,-4020,-3880,-15194,5600,-2442,3066,5184,59.70648685,64.30048505,59.6315978,65.92397694,-0.012676704,0.028897118,-0.008402198,0.028698627
100,0,1.1,2,11.86440678,2787.592422,-7506.469388,1812,-554.3754693,-168.5,-3758.133943,141.9406897,-11879.57799,5962.958015,-2166.950391,3799.463843,3423.084612,59.70036487,64.33083669,59.58494606,65.97068719,-0.006121976,0.030351632,-0.04665174,0.046710255
100,0,1.1,2,12.71186441,1054,-7664,-646,-574,-84,-3526,2552,-8208,6094,-1724,4262,2067,59.7244043,64.37522489,59.58,65.99354038,0.024039424,0.044388204,-0.004946061,0.022853183
100,0,1.1,2,13.55932203,1280.655309,-7642.75,-532.9881387,-540.2951192,-96.34375,-3217.964232,-487,-5437.206815,3814.880858,-1377.703987,3792.369554,1802.114987,59.76,64.40874564,59.58,66.00673105,0.035595703,0.033520747,0,0.013190671
100,0,1.1,2,14.40677966,1792.914156,-7596,-268.6350365,-458.8703178,-123.5,-2872.516771,-3526,-3184,434,-1061,2921,1701,59.76,64.31529276,59.58,66.0165722,0,-0.093452876,0,0.009841155
100,0,1.1,2,15.25423729,2339.215926,-7549.25,35.03558394,-359.2603575,-150.65625,-2517.310924,-3256,-1610,-1438,-804,1966,1883,59.76,64.24264706,59.58,66.02738493,0,-0.0726457,0,0.010812726
100,0,1.1,2,16.10169492,2668,-7528,266,-271,-163,-2180,-2143.307395,-164.8746585,-980.1481481,-247.747364,1021.627226,1351.993708,59.76,64.20292455,59.58,66.04349031,0,-0.039722514,0,0.016105386
100,0,1.1,2,16.94915254,2749.532365,-7774.297716,374.5103349,-192.3862697,-106.5,-1883.46299,-494.7648086,1123.118226,-129.8518519,488.4324451,153.3230006,205.6540831,59.7355957,64.2,59.58,66.07229424,-0.024404297,-0.002924547,0,0.028803927
100,0,1.1,2,17.79661017,2846,-8094,518,-130,-50,-1567,352,1680,328,1021,-239,-886,59.7,64.2,59.58,66.1272617,-0.035595703,0,0,0.054967459
100,0,1.1,2,18.6440678,3386,-8200,1154,-100,-105,-1151,108.8148148,1293.867649,319.1398547,1258.729848,-251.8359286,-1670.697985,59.7,64.2,59.58,66.25430688,0,0,0,0.127045176
100,0,1.1,2,19.49152542,3140,-7980,1282,-108,-115,-909,-342.8148148,532.6241861,292.0574871,1428.960838,-257.7641931,-2409.637067,59.7,64.21765967,59.58,66.41858705,0,0.017659672,0,0.164280173
100,0,1.1,2,20.33898305,2084,-8074,1198,-117,-141,-603,-586,-8,246,1626,-271,-3203,59.7,64.32537808,59.58,66.60717383,0,0.107718408,0,0.188586782
